tree_id,road_id,road_name,road_type,species_id,species_arabic,species_english,spacing_m,selection_reason,status,priority,latitude,longitude
KED-AFF-000090,KED-ROAD-00022,شارع الشهيد محمد العطار,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118086407561506,30.129112636807367
KED-AFF-000091,KED-ROAD-00022,شارع الشهيد محمد العطار,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118141905098888,30.12914754611139
KED-AFF-000092,KED-ROAD-00022,شارع الشهيد محمد العطار,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118197402628866,30.129182455454227
KED-AFF-000093,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118174355642747,30.128671838456402
KED-AFF-000094,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11823055559061,30.128705195006038
KED-AFF-000095,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118286755531816,30.128738551593027
KED-AFF-000096,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118342955466353,30.12877190821736
KED-AFF-000097,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11839915539424,30.12880526487905
KED-AFF-000098,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11845535531544,30.128838621578087
KED-AFF-000099,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118511555229997,30.12887197831447
KED-AFF-000100,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118567755137885,30.12890533508821
KED-AFF-000101,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118623955039098,30.128938691899293
KED-AFF-000102,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118680154933656,30.128972048747734
KED-AFF-000103,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118736354821547,30.129005405633524
KED-AFF-000104,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11879255470278,30.129038762556657
KED-AFF-000105,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118848754577346,30.12907211951715
KED-AFF-000106,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11890495444524,30.12910547651499
KED-AFF-000107,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118961154306472,30.129138833550183
KED-AFF-000108,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11901735416104,30.129172190622725
KED-AFF-000109,KED-ROAD-00025,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.119073554008953,30.129205547732624
KED-AFF-000110,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.119030444568722,30.12917996035834
KED-AFF-000111,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.1189742447157,30.1291466032771
KED-AFF-000112,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118918044856024,30.129113246233207
KED-AFF-000113,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11886184498967,30.129079889226666
KED-AFF-000114,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11880564511667,30.129046532257476
KED-AFF-000115,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118749445236983,30.129013175325632
KED-AFF-000116,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11869324535064,30.128979818431148
KED-AFF-000117,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118637045457643,30.12894646157401
KED-AFF-000118,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11858084555796,30.128913104754226
KED-AFF-000119,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118524645651636,30.128879747971787
KED-AFF-000120,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118468445738642,30.1288463912267
KED-AFF-000121,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118412245818988,30.128813034518963
KED-AFF-000122,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118356045892654,30.12877967784858
KED-AFF-000123,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11829984595967,30.128746321215544
KED-AFF-000124,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118243646020016,30.128712964619854
KED-AFF-000125,KED-ROAD-00026,شارع مجدي حسنين,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.1181874460737,30.128679608061518
